MONTH,SALESFORCE_PROJECT_ID,PROJECT_ID,USER_ID,USER_TYPE,USER_POSITION,MODULE_NAME,ATTRIBUTES,INDUSTRIES,SESSIONS
2023-08-01,001D000000vhmaWIAQ,4594,17996487469637876885,customer,Product management,Impact Quantification,"[
  ""b2b"",
  ""b2c"",
  ""lead_generation"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""energy""
]",1
2023-01-01,00157000025jUbvAAE,12928,4345172667420605054,customer,Product management,Homepage,"[
  ""b2c"",
  ""e_commerce"",
  ""brick_mortar"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""consumer_equipment""
]",4
2023-08-01,00157000026BvjVAAS,40576,10658692487451287445,partner,Analytics,Segments,"[
  ""b2c"",
  ""pure_player""
]","[
  ""food_supplies""
]",1
2023-07-01,0015700002By6IxAAJ,44640,7790750002853557186,customer,Product management,Funnel,,"[
  ""travel""
]",1
2023-03-01,0015700001yNxwqAAC,2043,1017400628077816213,customer,Product management,Zoning Analysis,"[
  ""e_commerce"",
  ""brick_mortar"",
  ""b2c"",
  ""b2b"",
  ""multi_country"",
  ""lead_generation""
]","[
  ""vehicle""
]",1
2023-09-01,0012o00002izOxrAAE,46944,8398601762037855231,customer,Optimisation / Performance,Homepage,"[
  ""b2c""
]","[
  ""entertainment""
]",1
2023-01-01,001D000000yodtjIAA,17408,18252309708425974023,customer,Others,Funnel,"[
  ""b2c"",
  ""brick_mortar"",
  ""lead_generation"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""vehicle""
]",1
2023-06-01,0015700002By5jRAAR,4754,15739029056534277128,customer,Analytics,Homepage,"[
  ""b2c""
]","[
  ""finance_insurance""
]",8
2023-11-01,0017T00000KCDF0QAP,56592,6474787632660577961,customer,,Settings,"[
  ""b2c""
]","[
  ""finance_insurance""
]",2
2023-12-01,0015700001rxLCeAAM,54992,4412976607318903281,customer,Analytics,Mappings,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""fashion""
]",1
2023-01-01,00157000020YJnzAAG,5849,15076394202329437831,customer,Analytics,Homepage,"[
  ""b2c"",
  ""e_commerce"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""travel""
]",1
2023-06-01,001D00000180LhwIAE,1329,16465577095195671596,customer,Analytics,Homepage,"[
  ""b2c"",
  ""pure_player""
]","[
  ""finance_insurance""
]",1
2023-10-01,001D000000xmDJ0IAM,37248,16270237235460724977,customer,Analytics,Zoning Analysis,"[
  ""b2b2c"",
  ""b2b""
]","[
  ""food_supplies""
]",2
2023-11-01,00157000023oFnEAAU,18224,16914147436429375575,customer,Merchandising,Homepage,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""marketplace""
]",1
2023-01-01,0012o00002tTy5hAAC,33408,8011190408928123081,customer,Technical / IT / Security,Journey Analysis,,"[
  ""health_supplies""
]",5
2023-10-01,0015700001yNxwqAAC,2043,9060924159373049251,customer,Technical / IT / Security,Mappings,"[
  ""e_commerce"",
  ""brick_mortar"",
  ""b2c"",
  ""b2b"",
  ""multi_country"",
  ""lead_generation""
]","[
  ""vehicle""
]",1
2023-08-01,00157000023oFnEAAU,18224,7108659169854690117,customer,Merchandising,Zoning Analysis,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""marketplace""
]",1
2023-01-01,0017T00000DjrXGQAZ,33520,15608110771711035185,customer,Analytics,Settings,,"[
  ""consumer_equipment""
]",1
2023-09-01,001D000000qxlgbIAA,22176,11526769965049127477,customer,Merchandising,Homepage,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""cosmetics""
]",2
2023-05-01,00157000021SSkMAAW,37232,15307698153041183344,customer,UI / UX Design,Homepage,"[
  ""e_commerce""
]","[
  ""food_supplies""
]",2
2023-06-01,00157000024Y9JYAA0,21696,17166556795044375471,customer,Analytics,Zoning Analysis,"[
  ""b2c""
]","[
  ""travel""
]",2
2023-09-01,0012o00002grS3IAAU,3050,8490637653938657893,customer,Analytics,Mappings,"[
  ""e_commerce"",
  ""brick_mortar"",
  ""b2c""
]","[
  ""food_supplies""
]",1
2023-03-01,001D000001WUTFSIA5,5604,10418849713329578130,customer,Analytics,Mappings,"[
  ""b2b"",
  ""b2c""
]","[
  ""finance_insurance""
]",4
2023-03-01,001D0000010w8ETIAY,4233,6127419957501228770,customer,Optimisation / Performance,Log Visualizer,"[
  ""b2c"",
  ""brick_mortar"",
  ""e_commerce"",
  ""multi_country""
]","[
  ""fashion""
]",1
2023-03-01,0012o00002JL7ziAAD,19168,17214244226017709158,customer,Marketing,Zoning Analysis,"[
  ""b2c""
]","[
  ""travel""
]",1
2023-08-01,00157000026Yg1OAAS,45120,17183000901166381533,customer,Technical / IT / Security,Impact Quantification,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""fashion""
]",2
2023-11-01,0015700002584DfAAI,53792,2643328668002984573,customer,Product management,Page Comparator,"[
  ""b2b"",
  ""b2c"",
  ""lead_generation""
]","[
  ""finance_insurance""
]",4
2023-02-01,00157000020IAXmAAO,20448,6643657403152102860,customer,Product management,Homepage,"[
  ""b2c"",
  ""b2b"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""travel""
]",1
2023-03-01,001D000001UZQ8hIAH,3782,13400732065305256400,customer,Analytics,Homepage,"[
  ""b2c"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""fashion""
]",4
2023-05-01,0012o00002sYNE9AAO,17984,4313467433415518826,customer,Technical / IT / Security,Zoning Analysis,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""food_supplies""
]",1
2023-04-01,0015700002I8B9hAAF,47040,16873104650741021821,customer,Technical / IT / Security,Log Visualizer,"[
  ""b2c"",
  ""brick_mortar"",
  ""e_commerce""
]","[
  ""cosmetics""
]",2
2023-08-01,00157000027d3HbAAI,27488,16778041000915469153,customer,Analytics,Page Comparator,"[
  ""b2c""
]","[
  ""finance_insurance""
]",2
2023-04-01,0015700002E7ACoAAN,34448,12903334997302566161,customer,Top management,Page Comparator,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""health_supplies""
]",3
2023-09-01,00157000023mB5AAAU,54384,5888023137471316359,customer,Data science,Workspace,"[
  ""e_commerce""
]","[
  ""food_supplies""
]",3
2023-12-01,001D000001UZQ8hIAH,3782,16809292874543816282,customer,Merchandising,Homepage,"[
  ""b2c"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""fashion""
]",1
2023-07-01,0015700001svWnvAAE,30112,14493608217682017352,customer,Analytics,Mappings,"[
  ""b2c"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""fashion""
]",7
2023-02-01,001D000000yodtjIAA,17408,16548061794202032646,customer,Analytics,Settings,"[
  ""b2c"",
  ""brick_mortar"",
  ""lead_generation"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""vehicle""
]",1
2023-10-01,00157000020GqK7AAK,5828,6992426865801406318,customer,Product management,Zoning Analysis,"[
  ""e_commerce""
]","[
  ""consumer_equipment""
]",1
2023-01-01,0015700002E7BRCAA3,5277,3364135047463814662,customer,Analytics,Homepage,"[
  ""b2c""
]","[
  ""food_supplies""
]",1
2023-08-01,001D0000010w8ETIAY,4233,10858919919501963432,customer,Analytics,Homepage,"[
  ""b2c"",
  ""brick_mortar"",
  ""e_commerce"",
  ""multi_country""
]","[
  ""fashion""
]",2
2023-11-01,001D000000qyDA7IAM,4964,16331924110796761692,customer,Analytics,Homepage,,"[
  ""entertainment""
]",4
2023-05-01,001D0000010w8ETIAY,4233,18354610840246309072,customer,Analytics,Settings,"[
  ""b2c"",
  ""brick_mortar"",
  ""e_commerce"",
  ""multi_country""
]","[
  ""fashion""
]",1
2023-11-01,0012o00002JLfcgAAD,40944,12683217157217684035,customer,UI / UX Design,Homepage,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""food_supplies""
]",5
2023-12-01,0015700002I8B9hAAF,47040,1805842480125284039,customer,Analytics,Mappings,"[
  ""b2c"",
  ""brick_mortar"",
  ""e_commerce""
]","[
  ""cosmetics""
]",2
2023-06-01,0015700002584DfAAI,51744,15424418539496183459,customer,Technical / IT / Security,Mappings,"[
  ""b2b"",
  ""b2c"",
  ""lead_generation""
]","[
  ""finance_insurance""
]",1
2023-03-01,0015700002E7BRCAA3,5508,9084553174102194162,customer,Analytics,Mappings,"[
  ""b2c""
]","[
  ""food_supplies""
]",1
2023-09-01,0015700002E7ACoAAN,34448,833344228033696807,customer,Technical / IT / Security,Journey Analysis,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""health_supplies""
]",1
2023-07-01,0012o00002sYNE9AAO,18000,9412267110625492131,customer,Product management,Workspace,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""food_supplies""
]",1
2023-04-01,001D0000010w8ETIAY,4233,6472360324105617360,customer,Marketing,Journey Analysis,"[
  ""b2c"",
  ""brick_mortar"",
  ""e_commerce"",
  ""multi_country""
]","[
  ""fashion""
]",2
2023-09-01,0015700002F7YDSAA3,27744,1914295244961673927,customer,Analytics,Alerts,"[
  ""b2b""
]","[
  ""industrial""
]",5
2023-09-01,00157000020YJo5AAG,55680,1534968404048570742,customer,Analyst / Data science,Segments,"[
  ""b2c"",
  ""brick_mortar"",
  ""multi_domain""
]","[
  ""food_supplies""
]",1
2023-09-01,00157000025jUbvAAE,12928,8346731132733749563,customer,Merchandising,Journey Analysis,"[
  ""b2c"",
  ""e_commerce"",
  ""brick_mortar"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""consumer_equipment""
]",1
2023-07-01,0015700002G4DQhAAN,37712,9023707703672200557,customer,Analytics,Zoning Analysis,"[
  ""b2c""
]","[
  ""finance_insurance""
]",3
2023-12-01,0017T00000547ZjQAI,29840,6967152484757626624,customer,UI / UX Design,Zoning Analysis,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""marketplace""
]",1
2023-07-01,0015700002EVYo2AAH,52720,3903947504536025601,customer,Technical / IT / Security,Homepage,"[
  ""b2c""
]","[
  ""finance_insurance""
]",2
2023-04-01,00157000021SdS3AAK,5303,5146475354210471623,customer,UI / UX Design,Page Comparator,"[
  ""e_commerce"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""fashion""
]",2
2023-08-01,0017T0000054mjOQAQ,24976,1195871515696203409,customer,Product management,Zoning Analysis,"[
  ""affiliate""
]","[
  ""marketplace""
]",2
2023-04-01,0015700001u7XmsAAE,3247,12586564197088684436,customer,Analytics,Workspace,"[
  ""b2c"",
  ""pure_player"",
  ""e_commerce""
]","[
  ""consumer_equipment""
]",5
2023-03-01,0015700001yNxwqAAC,2041,984838516476325104,customer,Technical / IT / Security,Homepage,"[
  ""e_commerce"",
  ""brick_mortar"",
  ""b2c"",
  ""b2b"",
  ""multi_country"",
  ""lead_generation""
]","[
  ""vehicle""
]",1
2023-02-01,00157000020YJnzAAG,5849,7486130003860397092,customer,Optimisation / Performance,Page Comparator,"[
  ""b2c"",
  ""e_commerce"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""travel""
]",1
2023-09-01,001D000000ymwoVIAQ,32560,14324906487761205536,customer,Optimisation / Performance,Zoning Analysis,"[
  ""e_commerce"",
  ""brick_mortar""
]","[
  ""consumer_equipment""
]",7
2023-08-01,0012o00002sYNE9AAO,17984,4879983418268925447,customer,Content management,Journey Analysis,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""food_supplies""
]",3
2023-02-01,001D000000wpXSdIAM,5763,10153770478422659729,customer,Product management,Mappings,"[
  ""b2b"",
  ""multi_country"",
  ""multi_domain"",
  ""pure_player"",
  ""e_commerce""
]","[
  ""media""
]",5
2023-07-01,0015700001yNxwqAAC,2043,1850832575407781749,customer,Product management,Settings,"[
  ""e_commerce"",
  ""brick_mortar"",
  ""b2c"",
  ""b2b"",
  ""multi_country"",
  ""lead_generation""
]","[
  ""vehicle""
]",1
2023-11-01,0015700001unVFDAA2,32144,11667552231609584631,customer,UI / UX Design,Mappings,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""fashion""
]",1
2023-03-01,00157000020YJnzAAG,5848,10238147893959104895,customer,Analytics,Log Visualizer,"[
  ""b2c"",
  ""e_commerce"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""travel""
]",1
2023-11-01,00157000023oFnEAAU,18256,16914147436429375575,customer,Merchandising,Mappings,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""marketplace""
]",3
2023-08-01,00157000020YJnBAAW,51632,15174655049823847446,customer,Technical / IT / Security,Impact Quantification,,"[
  ""vehicle""
]",1
2023-06-01,0015700002G4DQ9AAN,52112,12459408070564967999,customer,Technical / IT / Security,Log Visualizer,"[
  ""b2b"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""finance_insurance""
]",5
2023-02-01,0017T0000054mjOQAQ,24992,4479859541461396289,customer,Analytics,Impact Quantification,"[
  ""affiliate""
]","[
  ""marketplace""
]",1
2023-11-01,001D000001WUTfTIAX,1287,1338240231635013419,customer,Analytics,Funnel,"[
  ""b2c"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""travel""
]",8
2023-03-01,0015700001u7XmsAAE,3272,12586564197088684436,customer,Analytics,Mappings,"[
  ""b2c"",
  ""pure_player"",
  ""e_commerce""
]","[
  ""consumer_equipment""
]",1
2023-09-01,0015700002G4DQgAAN,18832,15461597988259186112,customer,Product management,Zoning Analysis,"[
  ""b2c""
]","[
  ""finance_insurance""
]",1
2023-06-01,001D0000010w8ETIAY,4233,6450006462919998264,customer,Product management,Goals & Key events,"[
  ""b2c"",
  ""brick_mortar"",
  ""e_commerce"",
  ""multi_country""
]","[
  ""fashion""
]",1
2023-08-01,0012o00002izOxrAAE,46960,9507406596795072889,customer,Technical / IT / Security,Log Visualizer,"[
  ""b2c""
]","[
  ""entertainment""
]",25
2023-12-01,001D000001WUTfTIAX,1031,1338240231635013419,customer,Analytics,Workspace,"[
  ""b2c"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""travel""
]",1
2023-09-01,001D0000017K5AYIA0,18304,17105902203701442910,customer,Analytics,Zoning Analysis,,"[
  ""fashion""
]",1
2023-12-01,0012o00002JMHjVAAX,53296,3864158506707050348,customer,Optimisation / Performance,Impact Quantification,,"[
  ""food_supplies""
]",1
2023-07-01,00157000023oFnEAAU,18256,16914147436429375575,customer,Merchandising,Mappings,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""marketplace""
]",4
2023-08-01,0015700001unVFDAA2,32144,8109026084003151272,customer,Content management,Zoning Analysis,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""fashion""
]",1
2023-02-01,0015700002BjSttAAF,5230,3674799720794664778,customer,Product management,Workspace,"[
  ""e_commerce"",
  ""multi_country"",
  ""b2c""
]","[
  ""fashion""
]",2
2023-07-01,001D000001WUTfTIAX,1287,1338240231635013419,customer,Analytics,Mappings,"[
  ""b2c"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""travel""
]",1
2023-08-01,001D000001UZQ8hIAH,4972,17188772172077911376,customer,Merchandising,Zoning Analysis,"[
  ""b2c"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""fashion""
]",3
2023-12-01,0017T0000054mjOQAQ,24976,17048099155447700414,customer,UI / UX Design,Journey Analysis,"[
  ""affiliate""
]","[
  ""marketplace""
]",3
2023-06-01,001D0000010w8ETIAY,4234,153564038831122708,customer,UI / UX Design,Funnel,"[
  ""b2c"",
  ""brick_mortar"",
  ""e_commerce"",
  ""multi_country""
]","[
  ""fashion""
]",1
2023-10-01,0012o00002iOpoMAAS,61280,12667680656206808653,customer,Product management,Mappings,"[
  ""e_commerce""
]","[
  ""consumer_equipment""
]",2
2023-05-01,00157000025jUbvAAE,12928,4345172667420605054,customer,Product management,Mappings,"[
  ""b2c"",
  ""e_commerce"",
  ""brick_mortar"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""consumer_equipment""
]",2
2023-01-01,001D0000017K5AYIA0,18304,6412302001087510975,customer,Merchandising,Zoning Analysis,,"[
  ""fashion""
]",2
2023-02-01,0015700002GV9JeAAL,3181,2809081940085634388,customer,Analytics,Zoning Analysis,"[
  ""b2b2c"",
  ""lead_generation"",
  ""multi_country""
]","[
  ""media""
]",1
2023-12-01,001D000000xmDJ0IAM,37248,16270237235460724977,customer,Analytics,Workspace,"[
  ""b2b2c"",
  ""b2b""
]","[
  ""food_supplies""
]",3
2023-08-01,0015700002BjSttAAF,5230,741756742534855161,customer,Content management,Page Comparator,"[
  ""e_commerce"",
  ""multi_country"",
  ""b2c""
]","[
  ""fashion""
]",4
2023-11-01,0015700001wVJYBAA4,1644,12482266773576556585,customer,,Zoning Analysis,"[
  ""b2c"",
  ""affiliate"",
  ""e_commerce"",
  ""multi_domain""
]","[
  ""food_supplies""
]",1
2023-12-01,0015700002Is4W7AAJ,59568,6796863395503193302,customer,,Page Comparator,"[
  ""b2c""
]","[
  ""personal_services""
]",1
2023-07-01,0015700002G4DQhAAN,37712,9023707703672200557,customer,Analytics,Settings,"[
  ""b2c""
]","[
  ""finance_insurance""
]",1
2023-11-01,001D000001K7FNaIAN,50496,12491068053913694653,customer,,Journey Analysis,"[
  ""b2c""
]","[
  ""personal_services""
]",2
2023-05-01,00157000021SdS3AAK,5303,11418944769403398053,customer,Data science,Session Replay,"[
  ""e_commerce"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""fashion""
]",10
2023-09-01,00157000020YJo5AAG,55680,1534968404048570742,customer,Analyst / Data science,Impact Quantification,"[
  ""b2c"",
  ""brick_mortar"",
  ""multi_domain""
]","[
  ""food_supplies""
]",2
2023-04-01,00157000026BvjVAAS,40576,17447393314117958345,customer,Analytics,Zoning Analysis,"[
  ""b2c"",
  ""pure_player""
]","[
  ""food_supplies""
]",1
2023-11-01,00157000021SdS3AAK,5303,11408935491533820195,customer,,Homepage,"[
  ""e_commerce"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""fashion""
]",2
2023-01-01,0012o00002JL7ziAAD,19184,4657686225528380555,customer,Marketing,Zoning Analysis,"[
  ""b2c""
]","[
  ""travel""
]",2
2023-10-01,0015700001rxLCeAAM,5754,4412976607318903281,customer,Analytics,Zoning Analysis,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""fashion""
]",1
2023-12-01,0012o00002MZCPgAAP,39344,1664222755352625356,customer,Others,Mappings,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""cosmetics""
]",3
2023-01-01,0017T00000547ZjQAI,29824,9868722001979271063,customer,Analytics,Session Replay,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""consumer_equipment""
]",1
2023-12-01,00157000020IAXmAAO,51392,18069967861059774622,customer,Analytics,Mappings,"[
  ""b2c"",
  ""b2b"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""travel""
]",1
2023-01-01,0012o00002qridqAAA,39952,12797179604355446714,customer,Others,Journey Analysis,"[
  ""e_commerce""
]","[
  ""fashion""
]",1
2023-09-01,001D000001es1s2IAA,16480,5180225006555573917,customer,UI / UX Design,Zoning Analysis,"[
  ""b2c"",
  ""b2b"",
  ""lead_generation""
]","[
  ""finance_insurance""
]",2
2023-09-01,0012o00002uPYxkAAG,58864,17360109009136025854,customer,Dev / IT / QA / Security,Mappings,"[
  ""e_commerce""
]","[
  ""food_supplies""
]",5
2023-09-01,00157000027AbEzAAK,57920,8241787438698334184,customer,Technical / IT / Security,Page Comparator,"[
  ""b2c""
]","[
  ""cosmetics""
]",4
2023-04-01,00157000025jUbvAAE,12928,7222142751115289747,customer,UI / UX Design,Mappings,"[
  ""b2c"",
  ""e_commerce"",
  ""brick_mortar"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""consumer_equipment""
]",1
2023-03-01,00157000028bRaFAAU,28880,2686329181672935599,customer,Analytics,Zoning Analysis,"[
  ""e_commerce""
]","[
  ""consumer_equipment""
]",1
2023-06-01,0012o00002zLycwAAC,31152,5629322665615109074,customer,Others,Workspace,"[
  ""e_commerce""
]","[
  ""travel""
]",1
2023-02-01,0012o00002tTy5hAAC,33424,13968882715728084137,customer,Technical / IT / Security,Homepage,,"[
  ""health_supplies""
]",1
2023-01-01,00157000025jUbvAAE,12928,7222142751115289747,customer,UI / UX Design,Homepage,"[
  ""b2c"",
  ""e_commerce"",
  ""brick_mortar"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""consumer_equipment""
]",4
2023-12-01,0015700002By5jRAAR,4753,16715224062697641363,customer,Technical / IT / Security,Journey Analysis,"[
  ""b2c""
]","[
  ""finance_insurance""
]",1
2023-11-01,0015700001u7XmsAAE,3272,12259059070694124924,customer,Analytics,Homepage,"[
  ""b2c"",
  ""pure_player"",
  ""e_commerce""
]","[
  ""entertainment""
]",7
2023-10-01,001D000000xmDJ0IAM,37264,5869481552518208278,customer,Product management,Journey Analysis,"[
  ""b2b2c"",
  ""b2b""
]","[
  ""food_supplies""
]",2
2023-02-01,001D000000xmDJ0IAM,37248,11452202783262430218,customer,Analytics,Journey Analysis,"[
  ""b2b2c"",
  ""b2b""
]","[
  ""food_supplies""
]",3
2023-09-01,00157000020YJo5AAG,55680,1534968404048570742,customer,Analyst / Data science,Journey Analysis,"[
  ""b2c"",
  ""brick_mortar"",
  ""multi_domain""
]","[
  ""food_supplies""
]",10
2023-11-01,00157000020YJnzAAG,5849,345325942195989444,customer,Optimisation / Performance,Log Visualizer,"[
  ""b2c"",
  ""e_commerce"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""travel""
]",2
2023-08-01,00157000027AbEzAAK,57936,8241787438698334184,customer,Technical / IT / Security,Homepage,"[
  ""b2c""
]","[
  ""cosmetics""
]",1
